,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
27,20947,Sui,SUI,sui,713,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3455015252.817221,10000000000.0,False,,13,3455015252.82,13136227065.229874,,2025-07-18T19:14:00.000Z,3.802074984910131,3274768757.879347,68.7693,-1.73063304,-5.92667172,9.6147,36.51980971,1.28956393,75.93639441,13136227065.219309,0.3426,38020749849.1,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
28,1975,Chainlink,LINK,chainlink,2045,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,14,,,,2025-07-18T19:14:00.000Z,17.71538690157663,1557371566.367532,94.5343,-1.35990391,2.68890879,12.95505831,38.26543246,13.59072374,36.45425433,12012803334.518797,0.3133,17715386901.58,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-07-18 15:15:01.269470
29,4642,Hedera,HBAR,hedera,357,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50000000000.0,42392670019.27189,50000000000.0,False,,15,,,,2025-07-18T19:13:00.000Z,0.26597592354111566,1603050152.9225273,56.7728,-0.61074711,4.39595973,32.91329993,83.68570718,39.40422683,59.79186043,11275429559.749605,0.294,13298796177.06,,2025-07-18T19:13:00.000Z,,,,,,2025-07-18 15:15:01.269470
30,1,Bitcoin,BTC,bitcoin,12261,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19894109.0,19894109.0,False,,1,,,,2025-07-18T19:14:00.000Z,117423.95729383238,81526436950.89984,19.0902,-0.0215207,-2.05463703,-0.29356619,12.48518922,11.94644711,37.8937851,2336045005614.8467,60.9217,2465903103170.48,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:16:01.432557
31,1027,Ethereum,ETH,ethereum,10401,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120712631.236103,120712631.236103,True,,2,,,,2025-07-18T19:14:00.000Z,3553.9157995728933,62300197280.34957,36.1135,-0.89599424,3.21546242,18.61799506,41.75879378,42.54347017,119.78774366,429002527358.0028,11.1844,429002527358.0,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:16:01.432557
32,52,XRP,XRP,xrp,1653,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59182189917.0,99985925712.0,False,,3,,,,2025-07-18T19:15:00.000Z,3.4181290857732898,22369686574.64783,46.6676,-0.48040029,1.75103195,21.33251128,59.11024526,44.0594466,63.69105076,202292364715.05643,5.2756,341812908577.33,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
33,825,Tether USDt,USDT,tether,137549,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,160819014810.71643,164817298722.08054,True,,4,,,,2025-07-18T19:14:00.000Z,1.0003773760314478,178144810659.8436,27.0583,-0.0018813,-0.01253804,0.01065536,-0.00898242,0.02469836,0.05064351,160879704052.30704,4.1956,164879496820.19,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-07-18 15:16:01.432557
34,1839,BNB,BNB,bnb,2627,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139289043.87,139289043.87,False,,5,,,,2025-07-18T19:15:00.000Z,732.0983359413299,3334053744.3358154,14.3458,-1.04049605,1.63881573,5.46561969,14.3067143,13.15280929,23.92452265,101973277232.08589,2.6594,101973277232.09,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
35,5426,Solana,SOL,solana,954,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,537802685.2224284,605462976.6820499,True,,6,525236893.3,92962871386.67087,,2025-07-18T19:14:00.000Z,176.99227257742,8883030398.035793,13.3021,-0.56912189,1.05335113,8.06005875,22.22025523,7.20103776,27.7440695,95186919455.75647,2.4824,107162268204.45,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:16:01.432557
36,3408,USDC,USDC,usd-coin,29593,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,64598832311.09972,64598832311.09972,False,,7,60901219650.23,60890571175.9007,,2025-07-18T19:14:00.000Z,0.9998251517064772,28714211967.455,46.5386,-0.00825622,-0.01136885,-0.01022149,-0.04176138,-0.00281334,-0.00928922,64587537315.50655,1.6844,64587537315.51,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-07-18 15:16:01.432557
37,74,Dogecoin,DOGE,dogecoin,1258,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150150176383.70523,150150176383.70523,True,,8,,,,2025-07-18T19:15:00.000Z,0.23263916295733333,6913084135.355758,91.61,-1.76231346,8.25731498,10.51187964,38.59237245,4.42836998,47.90519658,34930811351.80115,0.911,34930811351.8,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
38,1958,TRON,TRX,tron,1202,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94744462879.10226,94744466986.67575,True,,9,71659659264.0,23246967498.086544,,2025-07-18T19:14:00.000Z,0.3244080105438798,2286459538.6812415,55.0315,-0.55349202,2.1067714,7.3172824,19.51356627,22.56454161,34.00014637,30735862712.658035,0.8013,30735864045.19,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:16:01.432557
39,2010,Cardano,ADA,cardano,1551,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35395351625.88492,44994779503.81775,False,,10,,,,2025-07-18T19:15:00.000Z,0.8144288662469303,3345156693.1285977,38.5456,-1.36726921,0.10257211,10.54754625,36.58877629,10.68727765,30.04049386,28826996095.080894,0.7518,36649298981.11,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
40,32196,Hyperliquid,HYPE,hyperliquid,117,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,14588253881.996716,,2025-07-18T19:15:00.000Z,43.68633781086461,622653048.7418131,28.5984,-1.73852545,-6.374053,-6.31013754,13.03706576,67.49780223,143.73700422,14588099276.047203,0.3804,43686337810.86,,2025-07-18T19:15:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-07-18 15:16:01.432557
41,512,Stellar,XLM,stellar,727,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31098532762.12373,50001786892.81784,False,,12,31435407083.0,14627445650.924446,,2025-07-18T19:15:00.000Z,0.4653175195823961,2050126955.251022,23.5661,-1.13587165,-2.6589617,24.09424776,86.64531489,63.61419712,88.46159328,14470692127.523294,0.3774,23266716720.4,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
42,20947,Sui,SUI,sui,713,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3455015252.817221,10000000000.0,False,,13,3455015252.82,13128588059.107058,,2025-07-18T19:15:00.000Z,3.799863994346028,3275156489.932522,68.8507,-1.76205551,-5.97293864,9.48315641,35.73680193,1.27390571,76.03825397,13128588059.096498,0.3424,37998639943.46,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
43,1975,Chainlink,LINK,chainlink,2045,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,14,,,,2025-07-18T19:15:00.000Z,17.712417297292514,1557753707.9875596,94.5687,-1.37757393,2.67567096,12.76751908,37.75045373,13.64072987,36.47908582,12010789645.941483,0.3132,17712417297.29,,2025-07-18T19:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-07-18 15:16:01.432557
44,4642,Hedera,HBAR,hedera,357,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50000000000.0,42392670019.27189,50000000000.0,False,,15,,,,2025-07-18T19:15:00.000Z,0.26592734508364135,1602888757.383287,56.6387,-0.60849321,4.38729431,32.82298247,82.59045019,39.34002561,60.02751672,11273370189.231852,0.2939,13296367254.18,,2025-07-18T19:15:00.000Z,,,,,,2025-07-18 15:16:01.432557
